id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average
4722,0.6829029999999989,13000000,428868,body snatchers,"['gabrielleanwar', 'terrykinney', 'billywirth', 'christineelise', 'forestwhitaker']",['abelferrara'],"['horror', 'sciencefiction', 'thriller']","['warnerbrospictures', 'dorsetproductions', 'roberthsoloproductions']",5.5
1634,0.666908,20000000,153698625,free willy,"['jasonjamesrichter', 'loripetty', 'augustschellenberg', 'michaelmadsen', 'jayneatkinson']",['simonwincer'],"['family', 'adventure']","['canalplus', 'regencyenterprises', 'alcorfilms', 'warnerbros', 'donnershulerdonnerproductions']",5.9
10433,0.665972999999999,0,11081586,mad dog glory,"['robertdeniro', 'umathurman', 'billmurray', 'davidcaruso', 'mikestarr']",['johnmcnaughton'],"['comedy', 'crime', 'romance', 'drama']","['universalpictures', 'maddogproductions']",5.3
13203,0.657479,0,36448200,son law,"['paulyshore', 'carlagugino', 'lanesmith', 'tiffanithiessen', 'cindypickett']",['steverash'],"['comedy', 'drama', 'romance']",['hollywoodpictures'],5.9
1644,0.653566,0,0,vanishing,"['kiefersutherland', 'jeffbridges', 'nancytravis', 'sandrabullock', 'parkoverall']",['georgesluizer'],"['thriller', 'drama', 'mystery']",['twentiethcenturyfoxfilmcorporation'],5.9
26127,0.6420399999999991,0,0,joshua tree,"['dolphlundgren', 'kristianalfonso', 'georgesegal', 'geoffreylewis', 'beaustarr']",['vicarmstrong'],"['action', 'thriller']","['stonegrouppictures', 'epicoproductions', 'hornedtoadproductions']",5.3
8092,0.639452999999999,0,4104962,boyâ€™s life,"['robertdeniro', 'leonardodicaprio', 'ellenbarkin', 'chriscooper', 'jonahblechman']",['michaelcatonjones'],['drama'],"['warnerbros', 'knickerbockerfilms']",6.7
11074,0.636582,30,0,striking distance,"['brucewillis', 'sarahjessicaparker', 'dennisfarina', 'tomsizemore', 'brionjames']",['rowdyherrington'],"['crime', 'action', 'mystery', 'thriller']","['columbiapicturesindustries', 'columbiafilmssa']",5.3
713,0.634017,7000000,116700000,piano,"['hollyhunter', 'harveykeitel', 'samneill', 'annapaquin', 'cliffcurtis']",['janecampion'],"['romance', 'drama']","['newsouthwalesfilmtelevisionoffice', 'theaustralianfilmcommission', 'ciby2', 'janchapmanproductions']",6.8
35588,0.625238,35000000,18635620,geronimo american legend,"['jasonpatric', 'wesstudi', 'genehackman', 'robertduvall', 'mattdamon']",['walterhill'],"['action', 'drama', 'western']",['columbiapictures'],6.1
9702,0.62502,35000000,0,bound honor,"['damianchapa', 'jesseborrego', 'benjaminbratt', 'enriquecastillo', 'victorrivers']",['taylorhackford'],"['action', 'crime', 'drama', 'thriller']",['hollywoodpictures'],7.7
6878,0.624363,0,0,homeward bound incredible journey,"['michaeljfox', 'sallyfield', 'donameche', 'roberthays', 'kimgreist']",['duwaynedunham'],"['adventure', 'comedy', 'drama', 'family']",['waltdisneypictures'],6.6
11971,0.613093999999999,8000000,0,much ado nothing,"['kennethbranagh', 'richardbriers', 'michaelkeaton', 'robertseanleonard', 'keanureeves']",['kennethbranagh'],"['drama', 'comedy', 'romance']","['renaissancefilms', 'americanplayhousetheatricalfilms']",6.9
9272,0.611772,17000000,44456478,good son,"['macaulayculkin', 'elijahwood', 'wendycrewson', 'davidmorse', 'danielhughkelly']",['josephruben'],"['drama', 'horror', 'thriller']",['twentiethcenturyfoxfilmcorporation'],6.2
8873,0.602268,0,47965000,waynes world ,"['mikemyers', 'danacarvey', 'christopherwalken', 'tiacarrere', 'chrisfarley']",['stephensurjik'],['comedy'],['paramountpictures'],5.7
2019,0.595221,18000000,74189677,hard target,"['jeanclaudevandamme', 'arnoldvosloo', 'lancehenriksen', 'yancybutler', 'svenolethorsen']",['johnwoo'],"['action', 'adventure', 'crime', 'thriller']","['universalpictures', 'renaissancepictures', 'alphavillefilms']",5.9
1245,0.574693,11500000,23237911,remains day,"['anthonyhopkins', 'emmathompson', 'jamesfox', 'christopherreeve', 'hughgrant']",['jamesivory'],"['drama', 'romance']","['columbiapictures', 'merchantivoryproductions']",7.1
14919,0.565312,6000000,5617391,batman mask phantasm,"['kevinconroy', 'danadelany', 'efremzimbalistjr', 'markhamill', 'hartbochner']","['brucetimm', 'ericradomski']","['animation', 'action', 'adventure', 'family']","['dccomics', 'warnerbrosanimation']",7.2
10436,0.56486,34000000,32255440,age innocence,"['danieldaylewis', 'michellepfeiffer', 'winonaryder', 'alexissmith', 'geraldinechaplin']",['martinscorsese'],"['drama', 'romance']",['columbiapictures'],6.7
108,0.563653,0,0,trois couleurs bleu,"['juliettebinoche', 'benoã®trã©gent', 'florencepernel', 'charlottevã©ry', 'hã©lã¨nevincent']",['krzysztofkieå›lowski'],"['drama', 'music', 'mystery']","['france3cinã©ma', 'cedproductions']",7.5
7007,0.559697,0,0,rising sun,"['seanconnery', 'wesleysnipes', 'harveykeitel', 'caryhiroyukitagawa', 'kevinanderson']",['philipkaufman'],"['action', 'drama', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'walrusassociates']",5.8
10443,0.546652,0,0,fearless,"['jeffbridges', 'isabellarossellini', 'rosieperez', 'tomhulce', 'johnturturro']",['peterweir'],['drama'],"['springcreekproductions', 'warnerbros']",6.5
9409,0.538484,0,0,another stakeout,"['richarddreyfuss', 'emilioestevez', 'rosieodonnell', 'dennisfarina', 'miguelferrer']",['johnbadham'],"['action', 'comedy']",['touchstonepictures'],4.9
11566,0.523397,0,63000000,dave,"['kevinkline', 'sigourneyweaver', 'franklangella', 'kevindunn', 'vingrhames']",['ivanreitman'],['comedy'],"['donnershulerdonnerproductions', 'warnerbros', 'northernlightsentertainment']",6.2
10657,0.521073,0,0,needful things,"['maxvonsydow', 'edharris', 'bonniebedelia', 'amandaplummer', 'jtwalsh']",['fraserclarkeheston'],"['action', 'drama', 'horror', 'thriller']","['newlinecinema', 'castlerockentertainment']",6.0
7305,0.519349,32000000,36733909,alive,"['ethanhawke', 'vincentspano', 'bruceramsay', 'davidkriegel', 'joshhamilton']",['frankmarshall'],"['action', 'adventure', 'drama', 'thriller']","['paramountpictures', 'touchstonepictures']",6.7
2246,0.5109319999999989,0,46405336,malice,"['alecbaldwin', 'nicolekidman', 'billpullman', 'bebeneuwirth', 'georgecscott']",['haroldbecker'],"['drama', 'crime']","['columbiapictures', 'newlinecinema', 'castlerockentertainment', 'nelvanalimited']",6.0
9545,0.504682,0,18994653,sniper,"['tomberenger', 'billyzane', 'jtwalsh', 'kenradley', 'reynaldoarenas']",['luisllosa'],"['action', 'drama', 'thriller']","['tristarpictures', 'iguanaproducciones', 'baltimorepictures', 'sniperproductions']",6.1
10285,0.504169,3000000,15,jason goes hell final friday,"['kanehodder', 'johndlemay', 'karikeegan', 'stevenwilliams', 'stevenculp']",['adammarcus'],"['horror', 'thriller']","['newlinecinema', 'seanscunninghamfilms']",3.9
1049,0.502196,0,140081992,sommersby,"['jodiefoster', 'richardgere', 'billpullman', 'jamesearljones', 'lannyflaherty']",['jonamiel'],"['drama', 'thriller', 'mystery', 'romance']","['canalplus', 'regencyenterprises', 'alcorfilms']",5.9
11520,0.497622,0,0,grumpy old men,"['jacklemmon', 'waltermatthau', 'annmargret', 'burgessmeredith', 'darylhannah']",['donaldpetrie'],"['comedy', 'family', 'romance']","['warnerbros', 'lancastergate', 'johndavis']",6.4
9644,0.490013,8,27,national lampoons loaded weapon ,"['emilioestevez', 'samuelljackson', 'jonlovitz', 'timcurry', 'kathyireland']",['genequintano'],['comedy'],['newlinecinema'],5.5
11982,0.48588,0,0,look whos talking,"['johntravolta', 'kirstiealley', 'lysetteanthony', 'dianekeaton', 'dannydevito']",['tomropelewski'],"['romance', 'comedy', 'family']",['tristarpictures'],4.8
14534,0.485211,12000000,22750363,rudy,"['seanastin', 'jonfavreau', 'nedbeatty', 'gretalind', 'scottbenjaminson']",['davidanspaugh'],['drama'],['tristarpictures'],7.2
10445,0.483156,22000000,0,shadowlands,"['anthonyhopkins', 'debrawinger', 'johnwood', 'julianfellowes', 'roddymauderoxby']",['richardattenborough'],"['drama', 'romance']","['shadowlandsproductions', 'savoypictures']",6.8
20339,0.483052,0,3200000,splitting heirs,"['ericidle', 'rickmoranis', 'barbarahershey', 'catherinezetajones', 'johncleese']",['robertyoung'],"['comedy', 'foreign']","['universalpictures', 'prominentfeatures']",3.4
9612,0.480183,0,0,coneheads,"['robertknott', 'danaykroyd', 'janecurtin', 'sinbad', 'philhartman']",['stevebarron'],"['comedy', 'sciencefiction', 'family']",['paramountpictures'],4.8
10438,0.475609,15000000,118243066,beethovens nd,"['charlesgrodin', 'bonniehunt', 'nicholletom', 'christophercastile', 'sarahrosekarr']",['roddaniel'],"['family', 'comedy']","['universalpictures', 'northernlightsentertainment']",5.0
10655,0.467083,0,25000000,gettysburg,"['jeffdaniels', 'tomberenger', 'martinsheen', 'samelliott', 'stephenlang']",['ronaldfmaxwell'],"['war', 'drama', 'history']","['tristartelevision', 'esparzakatzproductions']",6.4
695,0.455445,0,6110979,short cuts,"['juliannemoore', 'andiemacdowell', 'timrobbins', 'jacklemmon', 'annearcher']",['robertaltman'],"['comedy', 'drama']","['finelinefeatures', 'spellingentertainment', 'avenueentertainment']",5.9
10442,0.453557,20000000,11585483,married axe murderer,"['mikemyers', 'nancytravis', 'anthonylapaglia', 'amandaplummer', 'brendafricker']",['thomasschlamme'],"['comedy', 'crime', 'romance']",['tristarpictures'],6.2
2259,0.450208,25000000,6,house spirits,"['merylstreep', 'glennclose', 'jeremyirons', 'winonaryder', 'antoniobanderas']",['billeaugust'],"['romance', 'drama']","['detdanskefilminstitut', 'springcreekproductions', 'eurimages', 'costadocastelofilmes', 'neueconstantinfilm']",6.7
12519,0.449066,0,7770731,sirens,"['hughgrant', 'tarafitzgerald', 'samneill', 'ellemacpherson', 'portiaderossi']",['johnduigan'],"['comedy', 'drama']","['miramaxfilms', 'sarahradclyffeproductionssirenslimited', 'britishscreenfinanceltd', 'samsonproductionsii']",5.4
8494,0.448437,0,0,weekend bernies ii,"['andrewmccarthy', 'jonathansilverman', 'terrykiser', 'troybeyer', 'barrybostwick']",['robertklane'],['comedy'],"['tristarpictures', 'artimm']",5.2
21450,0.433773,0,0,naked,"['davidthewlis', 'lesleysharp', 'katrincartlidge', 'gregcruttwell', 'claireskinner']",['mikeleigh'],"['comedy', 'drama']",['thinmanfilms'],6.8
10942,0.41174,0,0,babylon  gathering,"['michaeloâ€™hare', 'tamlyntomita', 'jerrydoyle', 'mirafurlan', 'peterjurasik']",['richardcompton'],"['sciencefiction', 'action', 'adventure']","['babylonianproductions', 'syntheticworlds', 'rattlesnakeproductions']",6.6
4478,0.410092,38000000,266614059,indecent proposal,"['robertredford', 'demimoore', 'woodyharrelson', 'seymourcassel', 'oliverplatt']",['adrianlyne'],['drama'],['paramountpictures'],5.6
11044,0.409135,19000000,0,arizona dream,"['johnnydepp', 'jerrylewis', 'fayedunaway', 'lilitaylor', 'vincentgallo']",['emirkusturica'],"['fantasy', 'comedy', 'drama', 'romance']","['hachettepremiã¨re', 'canal', 'constellation', 'uniongã©nã©ralecinã©matographiqueugc']",7.1
2088,0.406511,10000000,0,romeo bleeding,"['garyoldman', 'lenaolin', 'annabellasciorra', 'juliettelewis', 'royscheider']",['petermedak'],"['action', 'crime', 'drama', 'thriller']","['workingtitlefilms', 'polygramfilmedentertainment', 'hilaryhenkin']",5.6
9516,0.397807,3500000,27900000,menace ii society,"['tyrinturner', 'larenztate', 'glennplummer', 'jadapinkettsmith', 'samuelljackson']","['alberthughes', 'allenhughes']","['drama', 'action', 'crime']",['newlinecinema'],7.1
25610,0.396185,12,0,tommyknockers,"['jimmysmits', 'marghelgenberger', 'johnashton', 'allycebeasley', 'robertcarradine']",['johnpower'],"['horror', 'sciencefiction']",['konigsbergsanitskycompany'],4.9
2149,0.394817,30000000,13273595,body evidence,"['madonna', 'willemdafoe', 'juliannemoore', 'annearcher', 'jã¼rgenprochnow']",['uliedel'],"['drama', 'thriller', 'romance']",['metrogoldwynmayermgm'],4.4
41659,0.38774,0,27484464,life,"['michaelkeaton', 'nicolekidman', 'bradleywhitford', 'queenlatifah', 'michaelconstantine']",['brucejoelrubin'],"['drama', 'romance']","['columbiapicturescorporation', 'zuckerbrothersproductions', 'capellafilms']",5.9
31642,0.38106,33000000,0,heaven earth,"['tommyleejones', 'robertjohnburke', 'timothycarhart', 'timguinee', 'hiepthile']",['oliverstone'],"['history', 'war', 'action', 'drama']","['regencyenterprises', 'warnerbros']",6.5
70133,0.323442,0,0,sharpes rifles,"['seanbean', 'briancox', 'daraghomalley', 'assumptaserna', 'davidtroughton']",['tomclegg'],"['action', 'adventure', 'history', 'war']","['central', 'picturepalace', 'celticfilmsentertainment']",4.5
10502,0.375887,0,24760338,man without face,"['melgibson', 'nickstahl', 'margaretwhitton', 'faymasterson', 'gabyhoffmann']",['melgibson'],['drama'],"['iconentertainmentinternational', 'warnerbros']",5.7
12187,0.375771,0,16589540,heart souls,"['robertdowneyjr', 'charlesgrodin', 'kyrasedgwick', 'elisabethshue', 'tomsizemore']",['ronunderwood'],"['fantasy', 'drama', 'comedy', 'sciencefiction', 'romance']","['universalpictures', 'stampedeentertainment', 'alphavillefilms']",6.2
10427,0.374068,8000000,2000000,red rock west,"['nicolascage', 'dennishopper', 'laraflynnboyle', 'jtwalsh', 'timothycarhart']",['johndahl'],"['crime', 'drama', 'thriller']","['propagandafilms', 'polygramfilmedentertainment']",6.1
15765,0.17515899999999898,0,0,whats love got,"['angelabassett', 'laurencefishburne', 'vanessabellcalloway', 'raevenlarrymorekelly', 'virginiacapers']",['briangibson'],"['drama', 'music']",['touchstonepictures'],7.3
23210,0.362595,0,0,six degrees separation,"['willsmith', 'donaldsutherland', 'stockardchanning', 'ianmckellen', 'marybethhurt']",['fredschepisi'],"['mystery', 'drama', 'comedy']","['metrogoldwynmayermgm', 'newregencypictures', 'maidenmovies']",6.3
31000,0.39242,0,0,amos andrew,"['samuelljackson', 'michaellerner', 'margaretcolin', 'nicolascage', 'dabneycoleman']",['emaxfrye'],"['action', 'comedy']","['columbiapictures', 'newlinecinema', 'castlerockentertainment']",4.8
11811,0.134756,900000,8556940,leprechaun,"['warwickdavis', 'jenniferaniston', 'kenolandt', 'markholton', 'roberthygorman']",['markjones'],"['comedy', 'horror', 'thriller']",['trimarkpictures'],5.5
31578,0.238862,0,0,body bags,"['johncarpenter', 'robertcarradine', 'alexdatcher', 'davidnaughton', 'stacykeach']","['johncarpenter', 'tobehooper', 'larrysulkis']",['horror'],['showtimenetworks'],5.3
21845,0.339873,0,53579269,rookie year,"['thomasiannicholas', 'colombejacobsenderstine', 'garybusey', 'alberthall', 'amymorton']",['danielstern'],"['comedy', 'family']",['twentiethcenturyfoxfilmcorporation'],5.8
26141,0.337421,0,0,fatal instinct,"['armandassante', 'sherilynfenn', 'katenelligan', 'seanyoung', 'christophermcdonald']",['carlreiner'],['comedy'],['metrogoldwynmayermgm'],5.4
46828,0.336871,25000000,2438031,son pink panther,"['robertobenigni', 'herbertlom', 'claudiacardinale', 'shabanaazmi', 'debrahfarentino']",['blakeedwards'],"['comedy', 'foreign']",['internationaltraders'],4.0
14135,0.333014,750000,0,bad boy bubby,"['nicholashope', 'ralphcotterill', 'clairebenito', 'sydbrisbane', 'ulliebirve']",['rolfdeheer'],"['crime', 'drama']","['australianfilmfinancecorporation', 'fandango', 'southaustralianfilmcorporation', 'bubbyproductions']",7.1
2887,0.327666,0,0,band played,"['matthewmodine', 'alanalda', 'patrickbauchau', 'anjelicahuston', 'richardgere']",['rogerspottiswoode'],['drama'],['hbofilms'],4.4
11236,0.542485,0,0,secret garden,"['katemaberly', 'heydonprowse', 'andrewknott', 'maggiesmith', 'irã¨nejacob']",['agnieszkaholland'],"['fantasy', 'drama', 'family']","['americanzoetrope', 'warnerbros']",7.0
1689,0.321865,35000000,4858139,little buddha,"['keanureeves', 'bridgetfonda', 'chrisisaak', 'ruochengying', 'alexwiesendanger']",['bernardobertolucci'],"['drama', 'history']",['miramaxfilms'],5.8
507,0.32060700000000003,1500000,418961,killing zoe,"['ericstoltz', 'juliedelpy', 'jeanhuguesanglade', 'taithai', 'bruceramsay']",['rogeravary'],"['action', 'crime', 'drama', 'thriller']",['liveentertainment'],5.8
2625,0.32051,0,0,mr jones,"['richardgere', 'lenaolin', 'annebancroft', 'tomirwin', 'delroylindo']",['mikefiggis'],"['drama', 'romance']","['tristarpictures', 'rastarfilms']",5.5
8291,0.313792,14000000,27515786,poetic justice,"['janetjackson', 'tupacshakur', 'reginaking', 'joetorry', 'tyraferrell']",['johnsingleton'],"['drama', 'romance']",['columbiapictures'],6.8
25389,0.29896,0,9532895,matinee,"['johngoodman', 'cathymoriarty', 'simonfenton', 'omrikatz', 'lisajakub']",['joedante'],"['comedy', 'drama']","['universalpictures', 'falconproductions', 'renfieldproductions']",6.0
14291,0.297843,0,7266383,searching bobby fischer,"['maxpomeranc', 'joemantegna', 'joanallen', 'benkingsley', 'laurencefishburne']",['stevenzaillian'],['drama'],['mirageenterprises'],7.2
34444,0.293473,8000000,0,even cowgirls get blues,"['umathurman', 'lorrainebracco', 'patmorita', 'angiedickinson', 'keanureeves']",['gusvansant'],"['western', 'drama', 'comedy', 'romance']",['finelinefeatures'],4.5
1413,0.288407,0,1499795,butterfly,"['jeremyirons', 'johnlone', 'barbarasukowa', 'ianrichardson', 'annabelleventon']",['davidcronenberg'],"['drama', 'romance']","['geffenpictures', 'warnerbros']",6.4
25748,0.286492,900000,6980986,children corn ii final sacrifice,"['terenceknox', 'paulscherrer', 'ryanbollman', 'christieclark', 'rosalindallen']",['davidprice'],"['horror', 'mystery']","['corncobbproductions', 'dimensionfilms', 'fifthavenueentertainment']",4.7
10419,0.285641,0,5632086,swing kids,"['robertseanleonard', 'christianbale', 'frankwhaley', 'barbarahershey', 'tushkabergen']",['thomascarter'],"['music', 'drama']","['hollywoodpictures', 'touchwoodpacificpartners1']",7.1
17796,0.284435,0,0,freaked,"['brookeshields', 'williamsadler', 'alexwinter', 'randyquaid', 'michaelstoyanov']","['alexwinter', 'tomstern']",['comedy'],['tommy'],5.3
18133,0.279635,0,23042200,program,"['jamescaan', 'halleberry', 'omarepps', 'craigsheffer', 'kristyswanson']",['davidsward'],['drama'],['touchstonepictures'],5.9
19931,0.269327,11000000,32861136,joy luck club,"['mingnawen', 'laurentom', 'tamlyntomita', 'rosalindchao', 'kiá»uchinh']",['waynewang'],['drama'],['hollywoodpictures'],6.8
12121,0.268507,22000000,0,made america,"['whoopigoldberg', 'teddanson', 'nialong', 'willsmith', 'jennifertilly']",['richardbenjamin'],['comedy'],"['regencyenterprises', 'warnerbros']",5.6
11041,0.262971,0,0,beverly hillbillies,"['jimvarney', 'diedrichbader', 'erikaeleniak', 'clorisleachman', 'lilytomlin']",['penelopespheeris'],['comedy'],['2thcenturyfox'],5.3
12574,0.261518,0,0,cop â½,"['burtreynolds', 'normandgoldenii', 'rubydee', 'hollandtaylor', 'raysharkey']",['henrywinkler'],"['action', 'comedy', 'family']","['imagineentertainment', 'universalpictures']",5.1
26333,0.256768,0,18899204,untamed heart,"['christianslater', 'marisatomei', 'rosieperez', 'kylesecor', 'williegarson']",['tonybill'],"['comedy', 'drama', 'romance']",['metrogoldwynmayermgm'],5.9
24126,0.512054,0,0,warlock armageddon,"['juliansands', 'chrisyoung', 'paulamarshall', 'joannapacula', 'stevekahan']",['anthonyhickox'],"['fantasy', 'horror', 'sciencefiction']","['tapestryfilms', 'trimarkpictures']",5.4
33408,0.240771,6000000,13609396,crush,"['caryelwes', 'aliciasilverstone', 'jenniferrubin', 'kurtwoodsmith', 'amberbenson']",['alanshapiro'],"['drama', 'thriller']","['warnerbros', 'morgancreekproductions']",5.9
15613,0.23906,19885552,19724334,fire sky,"['dbsweeney', 'robertpatrick', 'craigsheffer', 'peterberg', 'henrythomas']",['robertlieberman'],"['drama', 'horror', 'thriller', 'mystery']",['paramountpictures'],6.4
18890,0.231644,0,9317021,back dinosaurs story,"['johngoodman', 'jayleno', 'waltercronkite', 'blazeberdahl', 'rheaperlman']","['philnibbelink', 'simonwells', 'dickzondag', 'ralphzondag']","['animation', 'sciencefiction', 'family']","['universalstudios', 'amblinentertainment', 'amblimation']",5.7
34024,0.246803,0,0,king hill,"['jessebradford', 'jeroenkrabbã©', 'lisaeichhorn', 'karenallen', 'spaldinggray']",['stevensoderbergh'],['drama'],['gramercypictures'],5.4
25684,0.230512,0,0,american ninja ,"['davidbradley', 'leereyes', 'annedupont', 'patmorita', 'jameslew']",['bobbygeneleonard'],"['action', 'thriller']","['cannongroup', 'internationalmovieservicesrl']",4.2
57789,0.226302,0,0,double double toil trouble,"['marykateolsen', 'ashleyolsen', 'clorisleachman', 'philfondacaro', 'ericmccormack']",['stuartmargolin'],['family'],['dualstarproductions'],6.1
11655,0.225616,0,0,cronos,"['federicoluppi', 'ronperlman', 'claudiobrook', 'margaritaisabel', 'tamarashanath']",['guillermodeltoro'],"['drama', 'horror', 'thriller']",['cncaimc'],5.9
16437,0.210436,5000000,0,cyborg ,"['eliaskoteas', 'angelinajolie', 'jackpalance', 'billydrago', 'karensheperd']",['michaelschroeder'],"['action', 'adventure', 'sciencefiction']","['trimarkpictures', 'angloamericanfilmcorporation']",3.5
11198,0.209795,0,0,sing si lip yan,"['jackiechan', 'joeywong', 'richardnorton', 'kumikogoto', 'é‚±æ·‘è²ž']",['wongjing'],"['action', 'adventure', 'comedy', 'romance']","['goldenharvestcompany', 'goldenwayfilmsltd', 'paragonfilmsltd']",6.6
15797,0.207999,6000000,3283371,strong,"['markdacascos', 'geoffreylewis', 'staceytravis', 'pacochristianprieto', 'toddsusman']",['sheldonlettich'],['action'],['2thcenturyfox'],6.7
65137,0.200168,0,3418141,father hood,"['patrickswayze', 'halleberry', 'sabrinalloyd', 'brianbonsall', 'michaelironside']",['darrelljamesroodt'],"['action', 'comedy', 'family']",['hollywoodpictures'],5.9
18857,0.197668,0,194720,zhong zu,"['jackiechan', 'kentcheng', 'lawkarying', 'auyeungpuisan', 'christineng']",['kirkwong'],"['action', 'crime', 'drama', 'foreign', 'thriller']",['goldenharvestcompany'],6.5
12661,0.191825,0,12416686,undercover blues,"['kathleenturner', 'dennisquaid', 'fionashaw', 'stanleytucci', 'larrymiller']",['herbertross'],"['comedy', 'crime']",['metrogoldwynmayermgm'],5.8
41759,0.191721,6000000,12974636,mans best friend,"['allysheedy', 'lancehenriksen', 'robertcostanzo', 'fredriclehne', 'johncassini']",['johnlafia'],"['horror', 'sciencefiction', 'thriller']","['newlinecinema', 'rovencavalloentertainment']",5.5
18215,0.190206,0,1796389,boxing helena,"['juliansands', 'sherilynfenn', 'billpaxton', 'kurtwoodsmith', 'artgarfunkel']",['jenniferchamberslynch'],"['drama', 'romance']",['mainlinepictures'],4.6
17653,0.181982,0,3956913,fong sai yuk,"['jetli', 'josephinesiao', 'vincentzhao', 'michellereis', 'paulchukong']",['coreyyuenkwai'],"['adventure', 'action', 'comedy']",['easternproductions'],7.1
27804,0.181726,14000000,0,thing called love,"['riverphoenix', 'samanthamathis', 'dermotmulroney', 'sandrabullock', 'anthonyclark']",['peterbogdanovich'],"['music', 'drama', 'romance']",['paramountpictures'],5.8
13063,0.181665,125000,0,cannibal musical,"['treyparker', 'dianbachar', 'ianhardin', 'jonhegel', 'masaomaki']",['treyparker'],"['comedy', 'history', 'horror']","['avengingconscience', 'tromaentertainment', 'cannibalfilmsltd']",6.7
33539,0.174646,0,6574896,upon forest,"['michaelcrawford', 'benvereen', 'ellenblain', 'benjigregory', 'paigegosney']",['charlesgrosvenor'],"['animation', 'family', 'adventure']",['hannabarberaproductions'],6.1
32998,0.246549,0,0,necronomicon,"['jeffreycombs', 'brucepayne', 'belindabauer', 'richardlynch', 'bessmeyer']","['christophegans', 'shusukekaneko', 'brianyuzna']",['horror'],['davisfilms'],4.8
27885,0.152064,0,0,one girls,"['coreyhaim', 'nicoleeggert', 'cameronbancroft', 'johannahnewmarch', 'kevinmcnulty']",['michaelkeusch'],['comedy'],['entertainmentsecurities'],6.4
11244,0.151355,30,0,meteor man,"['roberttownsend', 'marlagibbs', 'eddiegriffin', 'robertguillaume', 'jamesearljones']",['roberttownsend'],"['fantasy', 'action', 'comedy', 'sciencefiction', 'family']","['metrogoldwynmayermgm', 'tinseltownsend']",4.8
10423,0.140785,14000000,63513743,dragon bruce lee story,"['jasonscottlee', 'laurenholly', 'robertwagner', 'michaellearned', 'nancykwan']",['robcohen'],"['drama', 'action']",['universalpictures'],6.9
12664,0.132556,0,0,snapper,"['colmmeaney', 'tinakellegher', 'ruthmccabe', 'eannamacliam', 'peterrowen']",['stephenfrears'],"['comedy', 'drama']","['miramaxfilms', 'bbcfilms']",5.6
19371,0.13078,0,0,mr nanny,"['hulkhogan', 'davidjohansen', 'madelinezima', 'roberthygorman', 'shermanhemsley']",['michaelgottlieb'],"['family', 'comedy', 'action']",['newlinecinema'],5.2
28260,0.128982,2000000,54207,return living dead ,"['melindaclarke', 'jtrevoredmond', 'kentmccord', 'sarahdouglas', 'jamestcallahan']",['brianyuzna'],"['horror', 'romance', 'sciencefiction']",['ozlaproductions'],5.6
22213,0.271575,0,0,boiling point,"['wesleysnipes', 'dennishopper', 'lolitadavidovich', 'viggomortensen', 'seymourcassel']",['jamesbharris'],"['drama', 'action', 'adventure', 'crime', 'thriller']","['studiocanal', 'warnerbros']",4.7
18773,0.12659700000000002,0,0,doppelganger,"['drewbarrymore', 'georgenewbern', 'lesliehope', 'dennischristopher', 'georgemaharis']",['avinesher'],"['horror', 'mystery', 'thriller']",['planetproductions'],5.5
34723,0.09373,0,0,adventures huck finn,"['elijahwood', 'courtneybvance', 'robbiecoltrane', 'jasonrobards', 'ronperlman']",['stephensommers'],"['action', 'adventure', 'drama', 'family']",['waltdisneypictures'],6.6
11143,0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,"['jetli', 'michelleyeoh', 'chinsiuho', 'fennieyuenkitying', 'yuehoi']",['yuenwooping'],"['action', 'comedy', 'drama', 'thriller']","['goldenharvestcompany', 'easternproductions']",7.0
31503,0.11628800000000003,0,0,boyfriends back,"['andrewlowery', 'tracilind', 'dannyzorn', 'edwardherrmann', 'marybethhurt']",['bobbalaban'],"['comedy', 'romance']",['touchstonepictures'],4.8
2047,0.27659,0,0,real mccoy,"['kimbasinger', 'valkilmer', 'terencestamp', 'daviddwyer', 'gailardsartain']",['russellmulcahy'],"['action', 'crime', 'drama', 'thriller']",['universalpictures'],5.6
23470,0.418515,0,4916135,surf ninjas,"['robschneider', 'erniereyesjr', 'toneloc', 'johnkarlen', 'nicolascowan']",['nealisrael'],"['action', 'adventure', 'comedy', 'family']",['newlinecinema'],5.3
9261,0.276654,1000000,6933459,xi yan,"['kueiyalei', 'sihunglung', 'maychin', 'winstonchao', 'mitchelllichtenstein']",['anglee'],"['comedy', 'drama', 'romance']","['angleeproductions', 'goodmachine']",6.8
1479,0.085248,68000,0,clean shaven,"['petergreene', 'alicelevitt', 'meganowen', 'jennifermacdonald', 'mollycastelloe']",['lodgekerrigan'],"['drama', 'crime']","['dsmiii', 'warnerbros']",6.3
25466,0.085043,0,0,acciã³n mutante,"['antonioresines', 'alexangulo', 'frã©dã©riquefeder', 'juanviadas', 'karraelejalde']",['ãlexdelaiglesia'],"['action', 'comedy', 'sciencefiction']","['ciby2', 'eldeseosa']",5.6
15278,0.03797,0,17953778,cb,"['chrisrock', 'allenpayne', 'philhartman', 'charliemurphy', 'racheltrue']",['tamradavis'],"['music', 'comedy']",['universalpictures'],6.5
